country	partner	year	key1	key2	key3	key4	export	gdp_c	gdp_p	distance
Israel	Italy	2000	IsraelItaly	IsraelItaly2000	Israel2000	Italy2000	1319.5	147024.43	1466461.8	2250.53
Israel	Italy	2005	IsraelItaly	IsraelItaly2005	Israel2005	Italy2005	1557.5	161426.66	1657399.6	2250.53
Israel	Italy	2008	IsraelItaly	IsraelItaly2008	Israel2008	Italy2008	2509.7	186965.45	1996725	2250.53
Israel	Italy	2009	IsraelItaly	IsraelItaly2009	Israel2009	Italy2009	1894.3	194042.87	1939192	2250.53
Israel	Japan	1995	IsraelJapan	IsraelJapan1995	Israel1995	Japan1995	2450.7	104866.04	2871613.8	9174.412
Israel	Japan	2000	IsraelJapan	IsraelJapan2000	Israel2000	Japan2000	1825.8	147024.43	3287033.6	9174.412
Israel	Japan	2005	IsraelJapan	IsraelJapan2005	Israel2005	Japan2005	1795.6	161426.66	3889582.4	9174.412
Israel	Japan	2008	IsraelJapan	IsraelJapan2008	Israel2008	Japan2008	1888.5	186965.45	4289493	9174.412
Israel	Japan	2009	IsraelJapan	IsraelJapan2009	Israel2009	Japan2009	1725.5	194042.87	4049391.2	9174.412
Israel	Korea	1995	IsraelKorea	IsraelKorea1995	Israel1995	Korea1995	360.1	104866.04	577335.24	8092.951
Israel	Korea	2000	IsraelKorea	IsraelKorea2000	Israel2000	Korea2000	675	147024.43	808403.8	8092.951
Israel	Korea	2005	IsraelKorea	IsraelKorea2005	Israel2005	Korea2005	1101.1	161426.66	1096740.8	8092.951
Israel	Korea	2008	IsraelKorea	IsraelKorea2008	Israel2008	Korea2008	1885	186965.45	1306387.2	8092.951
Israel	Korea	2009	IsraelKorea	IsraelKorea2009	Israel2009	Korea2009	1596.4	194042.87	1312165.4	8092.951
Israel	Latvia	1995	IsraelLatvia	IsraelLatvia1995	Israel1995	Latvia1995	3.7	104866.04	4973	2886.346
Israel	Latvia	2000	IsraelLatvia	IsraelLatvia2000	Israel2000	Latvia2000	7.8	147024.43	7776	2886.346
Israel	Latvia	2005	IsraelLatvia	IsraelLatvia2005	Israel2005	Latvia2005	11.1	161426.66	15938	2886.346
Israel	Latvia	2008	IsraelLatvia	IsraelLatvia2008	Israel2008	Latvia2008	14.5	186965.45	33453	2886.346
Israel	Latvia	2009	IsraelLatvia	IsraelLatvia2009	Israel2009	Latvia2009	10.1	194042.87	25854	2886.346
Israel	Lithuania	1995	IsraelLithuania	IsraelLithuania1995	Israel1995	Lithuania1995	4.4	104866.04	6731	2623.466
Israel	Lithuania	2000	IsraelLithuania	IsraelLithuania2000	Israel2000	Lithuania2000	4.7	147024.43	11501	2623.466
Israel	Lithuania	2005	IsraelLithuania	IsraelLithuania2005	Israel2005	Lithuania2005	11.1	161426.66	26100	2623.466
Israel	Lithuania	2008	IsraelLithuania	IsraelLithuania2008	Israel2008	Lithuania2008	22.1	186965.45	47483	2623.466
Israel	Lithuania	2009	IsraelLithuania	IsraelLithuania2009	Israel2009	Lithuania2009	10.2	194042.87	37124	2623.466
Israel	Luxembourg	1995	IsraelLuxembourg	IsraelLuxembourg1995	Israel1995	Luxembourg1995	10.4	104866.04	15881.489	3067.101
Israel	Luxembourg	2000	IsraelLuxembourg	IsraelLuxembourg2000	Israel2000	Luxembourg2000	289.6	147024.43	23406.699	3067.101
Israel	Luxembourg	2005	IsraelLuxembourg	IsraelLuxembourg2005	Israel2005	Luxembourg2005	47.6	161426.66	31765.783	3067.101
Israel	Luxembourg	2008	IsraelLuxembourg	IsraelLuxembourg2008	Israel2008	Luxembourg2008	12.9	186965.45	41238.444	3067.101
Israel	Luxembourg	2009	IsraelLuxembourg	IsraelLuxembourg2009	Israel2009	Luxembourg2009	15.8	194042.87	39500.015	3067.101
Israel	Malaysia	1995	IsraelMalaysia	IsraelMalaysia1995	Israel1995	Malaysia1995	201.2	104866.04	88832	7665.067
Israel	Malaysia	2000	IsraelMalaysia	IsraelMalaysia2000	Israel2000	Malaysia2000	469	147024.43	93789	7665.067
Israel	Malaysia	2005	IsraelMalaysia	IsraelMalaysia2005	Israel2005	Malaysia2005	519.5	161426.66	143540	7665.067
Israel	Malaysia	2008	IsraelMalaysia	IsraelMalaysia2008	Israel2008	Malaysia2008	593.2	186965.45	231072	7665.067
Israel	Malaysia	2009	IsraelMalaysia	IsraelMalaysia2009	Israel2009	Malaysia2009	616.6	194042.87	202284	7665.067
Israel	Malta	1995	IsraelMalta	IsraelMalta1995	Israel1995	Malta1995	3.6	104866.04	3734	1911.07
Israel	Malta	2000	IsraelMalta	IsraelMalta2000	Israel2000	Malta2000	8.1	147024.43	4043	1911.07
Israel	Malta	2005	IsraelMalta	IsraelMalta2005	Israel2005	Malta2005	3.2	161426.66	6139	1911.07
Israel	Malta	2008	IsraelMalta	IsraelMalta2008	Israel2008	Malta2008	10.7	186965.45	8776	1911.07
Israel	Malta	2009	IsraelMalta	IsraelMalta2009	Israel2009	Malta2009	4.7	194042.87	8314	1911.07
Israel	Mexico	1995	IsraelMexico	IsraelMexico1995	Israel1995	Mexico1995	55.6	104866.04	686643.29	12487.84
Israel	Mexico	2000	IsraelMexico	IsraelMexico2000	Israel2000	Mexico2000	264.8	147024.43	987112.92	12487.84
Israel	Mexico	2005	IsraelMexico	IsraelMexico2005	Israel2005	Mexico2005	373.2	161426.66	1293788.1	12487.84
Israel	Mexico	2008	IsraelMexico	IsraelMexico2008	Israel2008	Mexico2008	556.9	186965.45	1627067.9	12487.84
Israel	Mexico	2009	IsraelMexico	IsraelMexico2009	Israel2009	Mexico2009	416.6	194042.87	1605272.4	12487.84
Israel	Netherlands	1995	IsraelNetherlands	IsraelNetherlands1995	Israel1995	Netherlands1995	821.7	104866.04	332570.89	3296.282
Israel	Netherlands	2000	IsraelNetherlands	IsraelNetherlands2000	Israel2000	Netherlands2000	1261.4	147024.43	468263.39	3296.282
Israel	Netherlands	2005	IsraelNetherlands	IsraelNetherlands2005	Israel2005	Netherlands2005	1166.1	161426.66	572900.6	3296.282
Israel	Netherlands	2008	IsraelNetherlands	IsraelNetherlands2008	Israel2008	Netherlands2008	1842.4	186965.45	705759.48	3296.282
Israel	Netherlands	2009	IsraelNetherlands	IsraelNetherlands2009	Israel2009	Netherlands2009	1561.9	194042.87	677507.72	3296.282
Israel	New Zealand	1995	IsraelNew Zealand	IsraelNew Zealand1995	Israel1995	New Zealand1995	30.4	104866.04	64733.157	16325.42
Israel	New Zealand	2000	IsraelNew Zealand	IsraelNew Zealand2000	Israel2000	New Zealand2000	25.8	147024.43	81535.762	16325.42
Israel	New Zealand	2005	IsraelNew Zealand	IsraelNew Zealand2005	Israel2005	New Zealand2005	47.2	161426.66	104621.74	16325.42
Israel	New Zealand	2008	IsraelNew Zealand	IsraelNew Zealand2008	Israel2008	New Zealand2008	87.7	186965.45	123833.72	16325.42
Israel	New Zealand	2009	IsraelNew Zealand	IsraelNew Zealand2009	Israel2009	New Zealand2009	71.8	194042.87	128182.18	16325.42
Israel	Norway	1995	IsraelNorway	IsraelNorway1995	Israel1995	Norway1995	130.8	104866.04	102642.65	3567.665
Israel	Norway	2000	IsraelNorway	IsraelNorway2000	Israel2000	Norway2000	162.1	147024.43	162264.29	3567.665
Israel	Norway	2005	IsraelNorway	IsraelNorway2005	Israel2005	Norway2005	275.8	161426.66	220190.15	3567.665
Israel	Norway	2008	IsraelNorway	IsraelNorway2008	Israel2008	Norway2008	436.4	186965.45	292492.13	3567.665
Israel	Norway	2009	IsraelNorway	IsraelNorway2009	Israel2009	Norway2009	350	194042.87	264532.57	3567.665
Israel	Philippines	1995	IsraelPhilippines	IsraelPhilippines1995	Israel1995	Philippines1995	228.9	104866.04	82121	8808.466
Israel	Philippines	2000	IsraelPhilippines	IsraelPhilippines2000	Israel2000	Philippines2000	534.9	147024.43	81023	8808.466
Israel	Philippines	2005	IsraelPhilippines	IsraelPhilippines2005	Israel2005	Philippines2005	180	161426.66	103074	8808.466
Israel	Philippines	2008	IsraelPhilippines	IsraelPhilippines2008	Israel2008	Philippines2008	164.6	186965.45	173603	8808.466
Israel	Philippines	2009	IsraelPhilippines	IsraelPhilippines2009	Israel2009	Philippines2009	200.9	194042.87	168485	8808.466
Israel	Poland	1995	IsraelPoland	IsraelPoland1995	Israel1995	Poland1995	72	104866.04	285876.01	2505.682
Israel	Poland	2000	IsraelPoland	IsraelPoland2000	Israel2000	Poland2000	210	147024.43	404310.13	2505.682
Israel	Poland	2005	IsraelPoland	IsraelPoland2005	Israel2005	Poland2005	178.2	161426.66	526078.6	2505.682
Israel	Poland	2008	IsraelPoland	IsraelPoland2008	Israel2008	Poland2008	451.2	186965.45	687046.12	2505.682
Israel	Poland	2009	IsraelPoland	IsraelPoland2009	Israel2009	Poland2009	330.6	194042.87	717115.69	2505.682
Israel	Portugal	1995	IsraelPortugal	IsraelPortugal1995	Israel1995	Portugal1995	50.3	104866.04	135017.25	4011.559
Israel	Portugal	2000	IsraelPortugal	IsraelPortugal2000	Israel2000	Portugal2000	65.9	147024.43	181963.24	4011.559
Israel	Portugal	2005	IsraelPortugal	IsraelPortugal2005	Israel2005	Portugal2005	71.7	161426.66	225430.21	4011.559
Israel	Portugal	2008	IsraelPortugal	IsraelPortugal2008	Israel2008	Portugal2008	111.6	186965.45	264911.93	4011.559
Israel	Portugal	2009	IsraelPortugal	IsraelPortugal2009	Israel2009	Portugal2009	123	194042.87	264660.95	4011.559
Israel	Romania	1995	IsraelRomania	IsraelRomania1995	Israel1995	Romania1995	89.3	104866.04	35477	1564.973
Israel	Romania	2000	IsraelRomania	IsraelRomania2000	Israel2000	Romania2000	71	147024.43	37333	1564.973
Israel	Romania	2005	IsraelRomania	IsraelRomania2005	Israel2005	Romania2005	154.9	161426.66	99173	1564.973
Israel	Romania	2008	IsraelRomania	IsraelRomania2008	Israel2008	Romania2008	232.3	186965.45	204340	1564.973
Israel	Romania	2009	IsraelRomania	IsraelRomania2009	Israel2009	Romania2009	153.9	194042.87	164344	1564.973
Israel	Russian Federation	1995	IsraelRussian Federation	IsraelRussian Federation1995	Israel1995	Russian Federation1995	698.4	104866.04	830723	2643.989
Israel	Russian Federation	2000	IsraelRussian Federation	IsraelRussian Federation2000	Israel2000	Russian Federation2000	307.7	147024.43	998616.93	2643.989
Israel	Russian Federation	2005	IsraelRussian Federation	IsraelRussian Federation2005	Israel2005	Russian Federation2005	754.7	161426.66	1696729.2	2643.989
Israel	Russian Federation	2008	IsraelRussian Federation	IsraelRussian Federation2008	Israel2008	Russian Federation2008	1318	186965.45	2878201.3	2643.989
Israel	Russian Federation	2009	IsraelRussian Federation	IsraelRussian Federation2009	Israel2009	Russian Federation2009	1266.4	194042.87	2728446.1	2643.989
Israel	Saudi Arabia	1995	IsraelSaudi Arabia	IsraelSaudi Arabia1995	Israel1995	Saudi Arabia1995	104	104866.04	147940	1435.557
Israel	Saudi Arabia	2000	IsraelSaudi Arabia	IsraelSaudi Arabia2000	Israel2000	Saudi Arabia2000	206	147024.43	194807	1435.557
Israel	Saudi Arabia	2005	IsraelSaudi Arabia	IsraelSaudi Arabia2005	Israel2005	Saudi Arabia2005	239.5	161426.66	328461	1435.557
Israel	Saudi Arabia	2008	IsraelSaudi Arabia	IsraelSaudi Arabia2008	Israel2008	Saudi Arabia2008	901	186965.45	519797	1435.557
Israel	Saudi Arabia	2009	IsraelSaudi Arabia	IsraelSaudi Arabia2009	Israel2009	Saudi Arabia2009	872.6	194042.87	429098	1435.557
Israel	Singapore	1995	IsraelSingapore	IsraelSingapore1995	Israel1995	Singapore1995	218.9	104866.04	87062	7978.045
Israel	Singapore	2000	IsraelSingapore	IsraelSingapore2000	Israel2000	Singapore2000	947.4	147024.43	94308	7978.045
Israel	Singapore	2005	IsraelSingapore	IsraelSingapore2005	Israel2005	Singapore2005	812.8	161426.66	125429	7978.045
Israel	Singapore	2008	IsraelSingapore	IsraelSingapore2008	Israel2008	Singapore2008	1379.6	186965.45	190590	7978.045
Israel	Singapore	2009	IsraelSingapore	IsraelSingapore2009	Israel2009	Singapore2009	1402	194042.87	188830	7978.045
Israel	Slovak Republic	1995	IsraelSlovak Republic	IsraelSlovak Republic1995	Israel1995	Slovak Republic1995	7.1	104866.04	44499.496	2322.519
Israel	Slovak Republic	2000	IsraelSlovak Republic	IsraelSlovak Republic2000	Israel2000	Slovak Republic2000	14.2	147024.43	59309.145	2322.519
Israel	Slovak Republic	2005	IsraelSlovak Republic	IsraelSlovak Republic2005	Israel2005	Slovak Republic2005	20.1	161426.66	87133.808	2322.519
Israel	Slovak Republic	2008	IsraelSlovak Republic	IsraelSlovak Republic2008	Israel2008	Slovak Republic2008	49.3	186965.45	125488.95	2322.519
Israel	Slovak Republic	2009	IsraelSlovak Republic	IsraelSlovak Republic2009	Israel2009	Slovak Republic2009	45.8	194042.87	122167.52	2322.519
Israel	Slovenia	1995	IsraelSlovenia	IsraelSlovenia1995	Israel1995	Slovenia1995	19.4	104866.04	25868.223	2330.303
Israel	Slovenia	2000	IsraelSlovenia	IsraelSlovenia2000	Israel2000	Slovenia2000	50.3	147024.43	34916.686	2330.303
Israel	Slovenia	2005	IsraelSlovenia	IsraelSlovenia2005	Israel2005	Slovenia2005	67.3	161426.66	46962.273	2330.303
Israel	Slovenia	2008	IsraelSlovenia	IsraelSlovenia2008	Israel2008	Slovenia2008	56.5	186965.45	58713.01	2330.303
Israel	Slovenia	2009	IsraelSlovenia	IsraelSlovenia2009	Israel2009	Slovenia2009	33.8	194042.87	54867.595	2330.303
Israel	South Africa	1995	IsraelSouth Africa	IsraelSouth Africa1995	Israel1995	South Africa1995	252.5	104866.04	237067.47	7543.507
Israel	South Africa	2000	IsraelSouth Africa	IsraelSouth Africa2000	Israel2000	South Africa2000	218.6	147024.43	295749.84	7543.507
Israel	South Africa	2005	IsraelSouth Africa	IsraelSouth Africa2005	Israel2005	South Africa2005	304.6	161426.66	405754.65	7543.507
Israel	South Africa	2008	IsraelSouth Africa	IsraelSouth Africa2008	Israel2008	South Africa2008	483.6	186965.45	507531.49	7543.507
Israel	South Africa	2009	IsraelSouth Africa	IsraelSouth Africa2009	Israel2009	South Africa2009	285.7	194042.87	507144.57	7543.507
Israel	Spain	1995	IsraelSpain	IsraelSpain1995	Israel1995	Spain1995	503.3	104866.04	628594.97	3546.182
Israel	Spain	2000	IsraelSpain	IsraelSpain2000	Israel2000	Spain2000	797.5	147024.43	858075.68	3546.182
Israel	Spain	2005	IsraelSpain	IsraelSpain2005	Israel2005	Spain2005	1290.4	161426.66	1188763.8	3546.182
Israel	Spain	2008	IsraelSpain	IsraelSpain2008	Israel2008	Spain2008	1871.4	186965.45	1510545.5	3546.182
Israel	Spain	2009	IsraelSpain	IsraelSpain2009	Israel2009	Spain2009	1546.2	194042.87	1469145.2	3546.182
Israel	Sweden	1995	IsraelSweden	IsraelSweden1995	Israel1995	Sweden1995	173	104866.04	192641.95	3277.226
Israel	Sweden	2000	IsraelSweden	IsraelSweden2000	Israel2000	Sweden2000	479.8	147024.43	247995.01	3277.226
Israel	Sweden	2005	IsraelSweden	IsraelSweden2005	Israel2005	Sweden2005	214.2	161426.66	295293.94	3277.226
Israel	Sweden	2008	IsraelSweden	IsraelSweden2008	Israel2008	Sweden2008	403.3	186965.45	365235.62	3277.226
Israel	Sweden	2009	IsraelSweden	IsraelSweden2009	Israel2009	Sweden2009	286.7	194042.87	346435.05	3277.226
Israel	Switzerland	1995	IsraelSwitzerland	IsraelSwitzerland1995	Israel1995	Switzerland1995	316.8	104866.04	192940.99	2847.535
Israel	Switzerland	2000	IsraelSwitzerland	IsraelSwitzerland2000	Israel2000	Switzerland2000	345.4	147024.43	233555.73	2847.535
Israel	Switzerland	2005	IsraelSwitzerland	IsraelSwitzerland2005	Israel2005	Switzerland2005	356.2	161426.66	274902.47	2847.535
Israel	Switzerland	2008	IsraelSwitzerland	IsraelSwitzerland2008	Israel2008	Switzerland2008	633.2	186965.45	366672.5	2847.535
Israel	Switzerland	2009	IsraelSwitzerland	IsraelSwitzerland2009	Israel2009	Switzerland2009	380.7	194042.87	363007.52	2847.535
Israel	Thailand	1995	IsraelThailand	IsraelThailand1995	Israel1995	Thailand1995	245.1	104866.04	168019	6937.416
Israel	Thailand	2000	IsraelThailand	IsraelThailand2000	Israel2000	Thailand2000	345	147024.43	122725	6937.416
Israel	Thailand	2005	IsraelThailand	IsraelThailand2005	Israel2005	Thailand2005	557.1	161426.66	176352	6937.416
Israel	Thailand	2008	IsraelThailand	IsraelThailand2008	Israel2008	Thailand2008	570.1	186965.45	272578	6937.416
Israel	Thailand	2009	IsraelThailand	IsraelThailand2009	Israel2009	Thailand2009	336.3	194042.87	263711	6937.416
Israel	Turkey	1995	IsraelTurkey	IsraelTurkey1995	Israel1995	Turkey1995	213.9	104866.04	425051.58	1123.008
Israel	Turkey	2000	IsraelTurkey	IsraelTurkey2000	Israel2000	Turkey2000	549.8	147024.43	589322.78	1123.008
Israel	Turkey	2005	IsraelTurkey	IsraelTurkey2005	Israel2005	Turkey2005	731.2	161426.66	781243.4	1123.008
Israel	Turkey	2008	IsraelTurkey	IsraelTurkey2008	Israel2008	Turkey2008	1345	186965.45	1067943.8	1123.008
Israel	Turkey	2009	IsraelTurkey	IsraelTurkey2009	Israel2009	Turkey2009	1068.7	194042.87	1038571.9	1123.008
Israel	United Kingdom	1995	IsraelUnited Kingdom	IsraelUnited Kingdom1995	Israel1995	United Kingdom1995	1470.7	104866.04	1155242.1	3561.059
Israel	United Kingdom	2000	IsraelUnited Kingdom	IsraelUnited Kingdom2000	Israel2000	United Kingdom2000	2292.7	147024.43	1533510.6	3561.059
Israel	United Kingdom	2005	IsraelUnited Kingdom	IsraelUnited Kingdom2005	Israel2005	United Kingdom2005	2244.6	161426.66	1984852.8	3561.059
Israel	United Kingdom	2008	IsraelUnited Kingdom	IsraelUnited Kingdom2008	Israel2008	United Kingdom2008	2760.2	186965.45	2213945.8	3561.059
Israel	United Kingdom	2009	IsraelUnited Kingdom	IsraelUnited Kingdom2009	Israel2009	United Kingdom2009	2218.1	194042.87	2125438	3561.059
Israel	United States	1995	IsraelUnited States	IsraelUnited States1995	Israel1995	United States1995	7780.5	104866.04	7338400	9119.813
Israel	United States	2000	IsraelUnited States	IsraelUnited States2000	Israel2000	United States2000	16455.2	147024.43	9898800	9119.813
Israel	United States	2005	IsraelUnited States	IsraelUnited States2005	Israel2005	United States2005	20043.3	161426.66	12564300	9119.813
Israel	United States	2008	IsraelUnited States	IsraelUnited States2008	Israel2008	United States2008	26329.8	186965.45	14219300	9119.813
Israel	United States	2009	IsraelUnited States	IsraelUnited States2009	Israel2009	United States2009	21663.7	194042.87	13898300	9119.813
Israel	Viet Nam	1995	IsraelViet Nam	IsraelViet Nam1995	Israel1995	Viet Nam1995	4.7	104866.04	20798	7064.045
Israel	Viet Nam	2000	IsraelViet Nam	IsraelViet Nam2000	Israel2000	Viet Nam2000	9.4	147024.43	31176	7064.045
Israel	Viet Nam	2005	IsraelViet Nam	IsraelViet Nam2005	Israel2005	Viet Nam2005	38.3	161426.66	52931	7064.045
Israel	Viet Nam	2008	IsraelViet Nam	IsraelViet Nam2008	Israel2008	Viet Nam2008	77.4	186965.45	90302	7064.045
Israel	Viet Nam	2009	IsraelViet Nam	IsraelViet Nam2009	Israel2009	Viet Nam2009	132.4	194042.87	93170	7064.045
Italy	Argentina	1995	ItalyArgentina	ItalyArgentina1995	Italy1995	Argentina1995	1704.8	1203934.1	258217	11173.56
Italy	Argentina	2000	ItalyArgentina	ItalyArgentina2000	Italy2000	Argentina2000	1625.6	1466461.8	284410	11173.56
Italy	Argentina	2005	ItalyArgentina	ItalyArgentina2005	Italy2005	Argentina2005	1358	1657399.6	181357	11173.56
Italy	Argentina	2008	ItalyArgentina	ItalyArgentina2008	Italy2008	Argentina2008	1653.3	1996725	324405	11173.56
Italy	Argentina	2009	ItalyArgentina	ItalyArgentina2009	Italy2009	Argentina2009	1157.1	1939192	305763	11173.56
Italy	Australia	1995	ItalyAustralia	ItalyAustralia1995	Italy1995	Australia1995	2507.7	1203934.1	403133.81	16333.25
Italy	Australia	2000	ItalyAustralia	ItalyAustralia2000	Italy2000	Australia2000	3156.3	1466461.8	537291.43	16333.25
Italy	Australia	2005	ItalyAustralia	ItalyAustralia2005	Italy2005	Australia2005	5387.9	1657399.6	716652.03	16333.25
Italy	Australia	2008	ItalyAustralia	ItalyAustralia2008	Italy2008	Australia2008	6883.6	1996725	848026.6	16333.25
Italy	Australia	2009	ItalyAustralia	ItalyAustralia2009	Italy2009	Australia2009	5851.5	1939192	899404.39	16333.25
Italy	Austria	1995	ItalyAustria	ItalyAustria1995	Italy1995	Austria1995	8037.6	1203934.1	186645.66	767.4132
Italy	Austria	2000	ItalyAustria	ItalyAustria2000	Italy2000	Austria2000	6920.3	1466461.8	231572.54	767.4132
Italy	Austria	2005	ItalyAustria	ItalyAustria2005	Italy2005	Austria2005	10938.9	1657399.6	276672.16	767.4132
Italy	Austria	2008	ItalyAustria	ItalyAustria2008	Italy2008	Austria2008	14699.1	1996725	331667.26	767.4132
Italy	Austria	2009	ItalyAustria	ItalyAustria2009	Italy2009	Austria2009	10539.7	1939192	325304.77	767.4132
Italy	Belgium	1995	ItalyBelgium	ItalyBelgium1995	Italy1995	Belgium1995	5980	1203934.1	227449.15	1174.904
Italy	Belgium	2000	ItalyBelgium	ItalyBelgium2000	Italy2000	Belgium2000	5683.9	1466461.8	283448.34	1174.904
Italy	Belgium	2005	ItalyBelgium	ItalyBelgium2005	Italy2005	Belgium2005	8514.8	1657399.6	337299.88	1174.904
Italy	Belgium	2008	ItalyBelgium	ItalyBelgium2008	Italy2008	Belgium2008	11506.8	1996725	396534.89	1174.904
Italy	Belgium	2009	ItalyBelgium	ItalyBelgium2009	Italy2009	Belgium2009	9479.6	1939192	394813.69	1174.904
Italy	Brazil	1995	ItalyBrazil	ItalyBrazil1995	Italy1995	Brazil1995	4157.2	1203934.1	769741	9482.516
Italy	Brazil	2000	ItalyBrazil	ItalyBrazil2000	Italy2000	Brazil2000	3362.5	1466461.8	644283	9482.516
Italy	Brazil	2005	ItalyBrazil	ItalyBrazil2005	Italy2005	Brazil2005	3919.2	1657399.6	881754	9482.516
Italy	Brazil	2008	ItalyBrazil	ItalyBrazil2008	Italy2008	Brazil2008	7614.6	1996725	1650392	9482.516
Italy	Brazil	2009	ItalyBrazil	ItalyBrazil2009	Italy2009	Brazil2009	5636	1939192	1622311	9482.516
Italy	Brunei Darussalam	1995	ItalyBrunei Darussalam	ItalyBrunei Darussalam1995	Italy1995	Brunei Darussalam1995	63.9	1203934.1	4734	10673.06
Italy	Brunei Darussalam	2000	ItalyBrunei Darussalam	ItalyBrunei Darussalam2000	Italy2000	Brunei Darussalam2000	40.8	1466461.8	6001	10673.06
